Category,pslist.nproc,pslist.avg_threads,dlllist.ndlls,handles.nhandles,handles.nport,ldrmodules.not_in_load_avg,malfind.ninjections,Class
Benign,44,12.79545455,2153,12665,0,0.03490566,4,Benign
Benign,42,11.69056513,2067,11720,0,0.047819972,12,Benign
Benign,41,13.9137913,2157,12766,0,0.040627886,6,Benign
Benign,40,11.04411836,1769,9957,0,0.041152459,4,Benign
Benign,43,13.25581395,2182,12976,0,0.032634033,5,Benign
Benign,40,14.04489001,2072,12437,0,0.037707806,5,Benign
Benign,41,11.38507081,1862,10913,0,0.04237695,5,Benign
Benign,40,13.725,2001,12059,0,0.032192131,3,Benign
Benign,53,11.45316288,2518,14016,0,0.042948718,11,Benign
Benign,44,12.5,2153,12614,0,0.03490566,4,Benign
Benign,41,13.45778908,2171,12607,0,0.040825688,6,Benign
Benign,42,13.26919252,2100,12417,0,0.034968319,4,Benign
Benign,46,11.15174613,2085,11582,0,0.037352799,11,Benign
Benign,40,13.33886721,2088,12172,0,0.038295835,5,Benign
Benign,48,11.69740449,2272,12925,0,0.038900792,5,Benign
Benign,43,12.32265846,2168,12196,0,0.039503904,5,Benign
Benign,44,12.79394979,2133,12529,0,0.03494495,4,Benign
Benign,40,13.53413242,2001,12028,0,0.032192131,3,Benign
Benign,40,13.43224079,2087,12221,0,0.038259478,5,Benign
Benign,40,13.32098895,2088,12171,0,0.038295835,5,Benign
Benign,43,12.801144,2182,12890,0,0.032634033,5,Benign
Benign,44,11.86383426,2165,12346,0,0.046194343,13,Benign
Benign,41,13.13956524,2027,12110,0,0.032535584,3,Benign
Benign,40,12.8974298,2018,11716,0,0.03003003,4,Benign
Benign,42,13.15328407,2190,12711,0,0.038401093,5,Benign
Benign,42,12.84715955,2106,11975,0,0.037476281,5,Benign
Benign,40,13.37225992,2031,12022,0,0.032665117,4,Benign
Benign,40,13.32926147,2082,12218,0,0.036573628,5,Benign
Benign,44,11.86842931,2192,12329,0,0.046496768,13,Benign
Benign,42,13.37263788,2115,12736,0,0.036186873,4,Benign
Benign,41,13.65035937,2058,11928,0,0.02801438,3,Benign
Benign,44,12.58117724,2153,12638,0,0.03490566,4,Benign
Benign,64,11.01091508,3011,16562,0,0.03883812,11,Benign
Benign,46,11.97826087,2238,12535,0,0.038701068,6,Benign
Benign,44,12.58321612,2153,12610,0,0.03490566,4,Benign
Benign,44,13.10710993,2210,13115,0,0.033103448,5,Benign
Benign,43,10.8095772,1843,10941,0,0.039393407,4,Benign
Benign,41,11.16583393,1821,10617,0,0.044794669,4,Benign
Benign,41,12.63360638,2067,11909,0,0.036319613,4,Benign
Benign,40,10.725,1739,10108,0,0.041068268,3,Benign
Benign,39,12.72140231,1941,11359,0,0.033386328,3,Benign
Benign,43,10.21675911,1830,10570,0,0.044771547,4,Benign
Benign,43,13.17770468,2182,12965,0,0.032634033,5,Benign
Benign,39,12.66664209,1881,10800,0,0.036769575,4,Benign
Benign,41,13.51639096,2161,12501,0,0.040994933,6,Benign
Benign,43,12.76058035,2092,12319,0,0.031862745,3,Benign
Benign,42,13.42452504,2194,12760,0,0.040458234,7,Benign
Benign,42,11.03758308,1854,10895,0,0.043439998,4,Benign
Benign,45,10.46701441,1939,11030,0,0.044182422,6,Benign
Benign,39,13.20747285,1995,11803,0,0.031349119,4,Benign
Benign,41,12.67715134,2067,11907,0,0.036319613,4,Benign
Benign,44,11.13820839,1999,11638,0,0.044531048,7,Benign
Benign,43,12.71562508,2168,12235,0,0.039503904,5,Benign
Benign,41,13.01974939,2027,12073,0,0.031320046,3,Benign
Benign,42,13.41180765,2173,12837,0,0.038136391,6,Benign
Benign,40,13.24707562,2000,11974,0,0.032200841,3,Benign
Benign,41,11.05745265,1826,10659,0,0.043927451,4,Benign
Benign,43,12.72608652,2104,12305,0,0.031676413,3,Benign
Benign,51,11.34360279,2380,13193,0,0.037587889,7,Benign
Benign,45,13.46077206,2360,13889,0,0.042587387,7,Benign
Benign,41,13.08182923,2047,12349,0,0.032901296,3,Benign
Benign,41,11.15905807,1859,10857,0,0.042395337,5,Benign
Benign,42,13.67478698,2196,12927,0,0.040340867,6,Benign
Benign,40,12.86668579,2018,11708,0,0.03003003,4,Benign
Benign,46,11.97826087,2238,12535,0,0.038701068,6,Benign
Benign,45,10.23581495,1989,10900,0,0.046488625,6,Benign
Benign,41,13.14783326,2029,12123,0,0.032878098,3,Benign
Benign,46,11.67577924,2103,12190,0,0.038429595,4,Benign
Benign,52,11.43525075,2378,13552,0,0.041696473,8,Benign
Benign,44,13.13555874,2242,13106,0,0.037757815,7,Benign
Benign,41,12.52753347,2032,11554,0,0.033613445,4,Benign
Benign,43,11.37704693,1985,11167,0,0.044451318,7,Benign
Benign,39,12.98493263,1941,11411,0,0.033386328,3,Benign
Benign,40,13.39843132,2001,12030,0,0.032192131,3,Benign
Benign,45,13.7179772,2351,14034,0,0.042459446,7,Benign
Benign,40,11.09491176,1751,9899,0,0.038986458,4,Benign
Benign,39,13.43637931,2033,12005,0,0.036906479,4,Benign
Benign,40,13.375,2001,12019,0,0.032192131,3,Benign
Benign,43,11.35368188,1987,11160,0,0.044453019,7,Benign
Benign,41,13.5081146,2151,12489,0,0.040939765,6,Benign
Benign,43,11.21838928,1927,11457,0,0.040920716,6,Benign
Benign,40,12.81488408,1985,11708,0,0.033126294,3,Benign
Benign,42,12.83934135,2054,12186,0,0.032950574,3,Benign
Benign,41,13.66671101,2148,12632,0,0.040361427,6,Benign
Benign,41,12.74957778,2032,11602,0,0.033484265,4,Benign
Benign,42,12.93019386,2140,12477,0,0.034695817,4,Benign
Benign,42,13.06130349,2206,12806,0,0.036684623,5,Benign
Benign,43,11.21821177,1927,11457,0,0.040920716,6,Benign
Benign,45,13.69246934,2353,14033,0,0.042469966,7,Benign
Benign,43,12.62649572,2182,12275,0,0.039252169,5,Benign
Benign,44,11.65018235,2100,12052,0,0.040657486,11,Benign
Benign,40,13.96747307,2076,12423,0,0.037625403,5,Benign
Benign,42,12.57972056,2107,12471,0,0.032358105,3,Benign
Benign,41,13.77753621,2106,12541,0,0.034386504,4,Benign
Benign,41,12.70491243,2067,11913,0,0.036319613,4,Benign
Benign,40,13.92682148,2070,12226,0,0.036327933,5,Benign
Benign,43,12.660242,2141,12419,0,0.036018957,4,Benign
Benign,41,12.6940361,2032,11598,0,0.033613445,4,Benign
Benign,64,11.1416388,3059,16811,0,0.038330218,11,Benign
Benign,41,13.41271802,2069,12039,0,0.029268293,4,Benign
Benign,43,12.69219864,2168,12241,0,0.039503904,5,Benign
Benign,42,13.01521894,2120,12452,0,0.03535897,4,Benign
Benign,41,13.42504834,2069,12042,0,0.029268293,4,Benign
Benign,40,13.34402805,2088,12172,0,0.038295835,5,Benign
Benign,44,12.61886784,2089,12698,0,0.032909881,4,Benign
Benign,40,12.81884947,1985,11692,0,0.033126294,3,Benign
Benign,42,12.85714286,2140,12462,0,0.034695817,4,Benign
Benign,40,12.82080342,1985,11691,0,0.033126294,3,Benign
Benign,42,12.84103599,2054,12177,0,0.032950574,3,Benign
Benign,42,13.07142857,2160,12512,0,0.037992495,5,Benign
Benign,42,13.21247917,2203,12843,0,0.0402169,6,Benign
Benign,30,12.47172676,1461,8756,0,0.035877736,2,Benign
Benign,41,12.98105208,2067,11960,0,0.036319613,4,Benign
Benign,41,12.94703221,2045,11728,0,0.028568971,3,Benign
Benign,42,13.50258588,2199,12895,0,0.040428227,6,Benign
Benign,41,13.03739772,2028,12062,0,0.032207064,3,Benign
Benign,41,11.62708297,1854,10982,0,0.042347904,5,Benign
Benign,41,13.20587733,2071,12000,0,0.029229417,4,Benign
Benign,44,12.49992223,2153,12601,0,0.03490566,4,Benign
Benign,40,12.96233807,1992,11552,0,0.033835812,4,Benign
Benign,42,12.72375667,2090,12249,0,0.035641759,4,Benign
Benign,68,10.85681552,3122,17553,0,0.033389305,9,Benign
Benign,43,13.02326554,2124,12518,0,0.034621131,4,Benign
Benign,41,13.0840107,2047,12357,0,0.032901296,3,Benign
Benign,42,12.79820756,2094,11997,0,0.0289221,4,Benign
Benign,43,13.75299861,2255,13600,0,0.039019281,5,Benign
Benign,41,13.29070831,2063,11896,0,0.028798717,3,Benign
Benign,42,13.17444065,2162,12534,0,0.037946301,5,Benign
Benign,42,13.0750373,2173,12654,0,0.036438296,5,Benign
Benign,42,10.61904762,1824,10342,0,0.041326808,4,Benign
Benign,44,13.48258706,2154,12858,0,0.034889203,4,Benign
Benign,40,14.02218081,2071,12506,0,0.034361074,4,Benign
Benign,44,12.45454545,2153,12588,0,0.03490566,4,Benign
Benign,40,12.85,1985,11712,0,0.033126294,3,Benign
Benign,41,12.57151847,2032,11570,0,0.033613445,4,Benign
Benign,41,13.49078114,2151,12621,0,0.040410246,6,Benign
Benign,41,10.75226677,1787,10314,0,0.046577972,4,Benign
Benign,43,13.1627907,2119,12454,0,0.027699198,5,Benign
Benign,41,13.51155507,2114,12670,0,0.033304193,4,Benign
Benign,43,12.25510663,2170,12081,0,0.039467646,5,Benign
Benign,42,12.93699944,2106,11909,0,0.037476281,5,Benign
Benign,40,13.14639913,2088,12154,0,0.038295835,5,Benign
Benign,41,12.66896967,2060,11902,0,0.034894477,4,Benign
Benign,44,12.39952739,2137,12184,0,0.033882294,5,Benign
Benign,39,12.76063278,1941,11360,0,0.033386328,3,Benign
Benign,43,12.59203168,2168,12211,0,0.039503904,5,Benign
Benign,43,12.5240214,2160,12284,0,0.038217649,5,Benign
Benign,46,11.71254558,1987,11784,0,0.028880866,3,Benign
Benign,41,13.62207579,2061,12489,0,0.032343863,3,Benign
Benign,39,13.25272318,1996,11816,0,0.031344793,4,Benign
Benign,42,11.76928264,2067,11741,0,0.047819972,12,Benign
Benign,44,12.36570865,2153,12566,0,0.03490566,4,Benign
Benign,43,12.74418605,2092,12319,0,0.031862745,3,Benign
Benign,41,13.61404052,2130,12843,0,0.033444816,5,Benign
Benign,30,13.84474249,1358,8047,0,0.023262592,2,Benign
Benign,42,13.71933743,2195,12923,0,0.036900369,5,Benign
Benign,42,13.35989288,2115,12746,0,0.036459425,4,Benign
Benign,40,13.0481637,2000,11946,0,0.032200662,3,Benign
Benign,41,13.39878941,2153,12646,0,0.040514548,6,Benign
Benign,45,13.84696279,2360,14062,0,0.042498938,7,Benign
Benign,50,11.49330904,2294,12980,0,0.036921137,6,Benign
Benign,43,11.18641201,1927,11426,0,0.040920716,6,Benign
Benign,41,13.75695712,2132,12848,0,0.033638579,5,Benign
Benign,40,13.52516959,2001,12077,0,0.032357473,3,Benign
Benign,42,12.78571429,2090,12263,0,0.035505837,4,Benign
Benign,41,13.16792881,2065,11909,0,0.027037739,3,Benign
Benign,42,12.73437206,2090,12254,0,0.035636335,4,Benign
Benign,42,11.22255752,2067,11791,0,0.047819972,12,Benign
Benign,43,13.09559255,2182,12954,0,0.032634033,5,Benign
Benign,39,12.90952041,1941,11417,0,0.033386328,3,Benign
Benign,44,11.66420447,2110,12095,0,0.041993632,12,Benign
Benign,53,11.20058913,2418,13514,0,0.045949214,9,Benign
Benign,43,12.65384986,2141,12417,0,0.036018957,4,Benign
Benign,39,13.88980537,1925,11245,0,0.031943091,4,Benign
Benign,41,13.3713091,2149,12586,0,0.038121947,5,Benign
Benign,42,12.85714286,2054,12192,0,0.032950574,3,Benign
Benign,41,11.48102906,1925,10987,0,0.043486625,8,Benign
Benign,50,11.72803823,2356,13575,0,0.038782319,5,Benign
Benign,32,12.69108435,1507,9095,0,0.041195997,3,Benign
Benign,32,13.3138175,1566,9468,0,0.039150709,3,Benign
Benign,40,13.54472463,2037,12176,0,0.037330423,4,Benign
Benign,40,12.7911428,1985,11700,0,0.033126294,3,Benign
Benign,41,11.26061709,1822,10634,0,0.044945504,4,Benign
Benign,44,10.94762059,1906,11094,0,0.042871826,4,Benign
Benign,40,11.14072875,1749,10329,0,0.041784303,3,Benign
Benign,43,12.49484563,2170,12138,0,0.039032313,4,Benign
Benign,43,13.24087297,2182,12973,0,0.032634033,5,Benign
Benign,43,12.85097936,2182,12901,0,0.032634033,5,Benign
Benign,55,11.07252375,2593,14113,0,0.042758089,12,Benign
Benign,41,10.97184173,1815,10455,0,0.04496208,4,Benign
Benign,42,13.01003761,2160,12538,0,0.037731376,5,Benign
Benign,42,12.95358122,2124,12450,0,0.035509063,4,Benign
Benign,41,13.62165994,2117,12676,0,0.033189033,5,Benign
Benign,40,11.17258645,1749,10335,0,0.041784303,3,Benign
Benign,32,12.62040948,1492,8904,0,0.031562075,2,Benign
Benign,44,12.89405306,2181,12814,0,0.034707522,4,Benign
Benign,43,10.84978519,1891,11039,0,0.043309034,5,Benign
Benign,47,10.71514235,2138,11748,0,0.039460701,12,Benign
Benign,42,13.1171799,2160,12545,0,0.037980196,5,Benign
Benign,40,11.8675007,1869,10766,0,0.039194297,4,Benign
Benign,41,10.96620061,1784,10015,0,0.038919721,4,Benign
Benign,41,12.94456855,2029,12079,0,0.032878098,3,Benign
Benign,41,13.24208684,2063,11906,0,0.028834383,3,Benign
Benign,42,13.44462664,2085,12395,0,0.034179688,4,Benign
Benign,40,13.19673744,2089,12157,0,0.03827196,5,Benign
Benign,40,13.33131789,2001,12057,0,0.032357473,3,Benign
Benign,50,11.95336905,2356,13618,0,0.038782319,5,Benign
Benign,44,12.67681435,2153,12671,0,0.03490566,4,Benign
Benign,42,13.37218502,2094,12436,0,0.034517501,4,Benign
Benign,40,11.07734951,1774,10343,0,0.039476829,4,Benign
Benign,41,12.22056823,1902,10782,0,0.033373918,5,Benign
Benign,41,12.95135727,2044,11726,0,0.028569144,3,Benign
Benign,43,10.7399116,1890,10868,0,0.043632136,5,Benign
Benign,44,12.77373644,2133,12536,0,0.03494495,4,Benign
Benign,42,11.72271304,2067,11730,0,0.047819972,12,Benign
Benign,63,11.35760318,2978,16418,0,0.038756376,11,Benign
Benign,43,10.48675777,1808,10606,0,0.041513937,4,Benign
Benign,41,13.60335421,2149,12629,0,0.040352505,6,Benign
Benign,48,11.106285,2174,12030,0,0.038012488,13,Benign
Benign,43,14.01841924,2134,12475,0,0.025176003,4,Benign
Benign,39,12.53281539,1932,10966,0,0.034357106,4,Benign
Benign,43,10.65978795,1887,10837,0,0.043627258,5,Benign
Benign,44,13.17045439,2153,12746,0,0.03490566,4,Benign
Benign,43,12.93011509,2104,12329,0,0.031676413,3,Benign
Benign,44,12.56818182,2153,12634,0,0.03490566,4,Benign
Benign,45,13.7404143,2349,14036,0,0.042450192,7,Benign
Benign,43,12.82813051,2166,12597,0,0.0342723,4,Benign
Benign,42,12.89921921,2106,12001,0,0.037476281,5,Benign
Benign,40,13.23990896,2088,12163,0,0.038295835,5,Benign
Benign,42,13.17052534,2159,12867,0,0.033443241,5,Benign
Benign,40,11.16560608,1749,10327,0,0.041784303,3,Benign
Benign,41,13.15641537,2067,12000,0,0.036319613,4,Benign
Benign,41,12.98965247,2025,12036,0,0.03114123,3,Benign
Benign,32,12.50768673,1490,8986,0,0.038654422,2,Benign
Benign,42,12.83265187,2106,11984,0,0.037476281,5,Benign
Benign,41,13.31173721,2036,12166,0,0.032072754,3,Benign
Benign,39,13.01081308,2011,11638,0,0.029269867,3,Benign
Benign,50,11.04471662,2448,13622,0,0.043236811,16,Benign
Benign,40,13.50065792,2027,12175,0,0.035106497,4,Benign
Benign,32,12.54380333,1487,8895,0,0.032721672,2,Benign
Benign,39,12.98904598,1941,11442,0,0.033386328,3,Benign
Benign,41,13.00444294,2039,12092,0,0.032704279,3,Benign
Benign,44,13.06208197,2210,13080,0,0.033103448,5,Benign
Benign,32,12.6907745,1549,9266,0,0.03266147,3,Benign
Benign,42,12.78553091,2137,12446,0,0.035918279,4,Benign
Benign,42,12.77619304,2106,11978,0,0.037476281,5,Benign
Benign,44,12.5,2133,12440,0,0.034511652,4,Benign
Benign,41,12.66440336,2067,11915,0,0.036319613,4,Benign
Benign,40,13.82844473,2091,12407,0,0.037767553,5,Benign
Benign,42,13.46508369,2195,12759,0,0.040381125,7,Benign
Benign,44,12.49423386,2133,12439,0,0.034482759,4,Benign
Benign,46,11.90905593,2035,11424,0,0.034622661,10,Benign
Benign,42,13.25096681,2102,12457,0,0.034819283,4,Benign
Benign,41,13.13340969,2073,12177,0,0.035502959,4,Benign
Benign,41,13.45160928,2156,12575,0,0.040756589,6,Benign
Benign,44,12.51571804,2133,12442,0,0.03494495,4,Benign
Benign,44,12.41060968,2133,12418,0,0.03494495,4,Benign
Benign,45,10.60930638,1980,11377,0,0.045137016,6,Benign
Benign,43,12.71927913,2104,12305,0,0.031676413,3,Benign
Benign,41,13.62964227,2117,12675,0,0.033189033,5,Benign
Benign,42,13.30043486,2087,12348,0,0.034825336,4,Benign
Benign,42,13.02864106,2090,12518,0,0.032531253,3,Benign
Benign,43,13.38496206,2226,12992,0,0.036505438,5,Benign
Benign,43,12.40092562,2168,12207,0,0.039503904,5,Benign
Benign,50,11.52233897,2368,13296,0,0.039971829,7,Benign
Benign,44,12.753482,2208,12679,0,0.037765035,5,Benign
Benign,32,13.74186352,1470,8731,0,0.02687284,2,Benign
Benign,39,13.4098359,1996,11832,0,0.031344793,4,Benign
Benign,41,11.30372282,1822,10629,0,0.044778496,4,Benign
Benign,42,13.48260385,2090,12454,0,0.034401289,4,Benign
Benign,44,12.28850087,2153,12567,0,0.03490566,4,Benign
Benign,39,12.80021581,1941,11362,0,0.033386328,3,Benign
Benign,44,11.93436996,2191,12377,0,0.046456538,13,Benign
Benign,42,13.19868283,2127,12521,0,0.030222459,4,Benign
Benign,40,12.85,1985,11712,0,0.033126294,3,Benign
Benign,42,12.80742265,2090,12269,0,0.035854348,4,Benign
Benign,40,10.87198651,1739,10195,0,0.041457249,3,Benign
Benign,41,12.9781824,2029,12089,0,0.032878098,3,Benign
Benign,46,10.74549636,2119,11783,0,0.040646722,12,Benign
Benign,40,13.48250543,2005,12089,0,0.032140243,3,Benign
Benign,35,12.17149974,1564,9132,0,0.038010061,3,Benign
Benign,60,10.65125593,2627,14509,0,0.042042827,12,Benign
Benign,43,12.69753449,2104,12294,0,0.031676413,3,Benign
Benign,41,10.78317911,1782,10293,0,0.047449134,4,Benign
Benign,39,12.33000708,1932,10935,0,0.034357106,4,Benign
Benign,44,12.44420786,2196,12285,0,0.039002268,5,Benign
Benign,41,13.02668821,2067,11999,0,0.036115915,4,Benign
Benign,43,12.74418605,2104,12304,0,0.031676413,3,Benign
Benign,40,13.70935216,2092,12386,0,0.037762906,5,Benign
Benign,41,13.33791912,2038,12173,0,0.031881741,3,Benign
Benign,49,12.62143347,2578,14970,0,0.050236978,19,Benign
Benign,32,12.49276705,1505,8991,0,0.040424789,3,Benign
Benign,42,13.07102814,2172,12907,0,0.032978892,5,Benign
Benign,42,13.19985264,2203,12841,0,0.0402169,6,Benign
Benign,39,13.20109408,1878,10848,0,0.035444961,4,Benign
Benign,40,13.07340743,2015,11609,0,0.029096289,3,Benign
Benign,42,13.32087236,2115,12721,0,0.03646833,4,Benign
Benign,44,12.74884151,2129,12416,0,0.025107524,5,Benign
Benign,42,13.26909602,2195,12850,0,0.03645593,5,Benign
Benign,39,12.29215308,1932,10928,0,0.034357106,4,Benign
Benign,53,11.46554211,2418,13705,0,0.045949214,9,Benign
Benign,41,11.00419395,1796,10370,0,0.040715285,4,Benign
Benign,40,13.5,2088,12226,0,0.038295835,5,Benign
Benign,41,10.57370357,1746,10256,0,0.041565418,3,Benign
Benign,39,12.70267729,1941,11362,0,0.033386328,3,Benign
Benign,40,13.1721691,2011,11609,0,0.028964006,3,Benign
Benign,43,12.86945849,2191,12711,0,0.037478321,4,Benign
Benign,39,12.97950899,1941,11432,0,0.033386328,3,Benign
Benign,42,12.51158722,2061,11740,0,0.034331085,4,Benign
Benign,41,13.0168443,2029,12090,0,0.032878098,3,Benign
Benign,40,13.78709938,2089,12311,0,0.037839596,5,Benign
Benign,42,13.25320744,2177,12701,0,0.036659262,5,Benign
Benign,41,13.52511676,2142,12443,0,0.038504761,5,Benign
Benign,41,13.7988911,2151,12831,0,0.038458325,6,Benign
Benign,44,12.47727273,2133,12432,0,0.034930515,4,Benign
Benign,45,10.63397116,1980,11389,0,0.045061464,6,Benign
Benign,41,12.89305756,2029,12068,0,0.032878098,3,Benign
Benign,44,12.0863154,2186,12703,0,0.045315459,13,Benign
Benign,44,12.64506514,2153,12668,0,0.03490566,4,Benign
Benign,40,12.81648124,1985,11696,0,0.033126294,3,Benign
Benign,52,11.30912847,2339,13091,0,0.03631377,6,Benign
Benign,45,10.86760346,2116,12020,0,0.03989702,12,Benign
Benign,44,12.90187855,2129,12417,0,0.025040667,4,Benign
Benign,41,13.49379442,2145,12820,0,0.037096108,6,Benign
Benign,43,11.09541571,2103,11698,0,0.043315612,11,Benign
Benign,53,11.54858665,2678,15316,0,0.047397166,18,Benign
Benign,42,13.0265701,2178,12658,0,0.036290841,5,Benign
Benign,44,12.60294915,2133,12470,0,0.03494495,4,Benign
Benign,42,13.29557219,2115,12721,0,0.03646833,4,Benign
Benign,42,13.50272864,2085,12422,0,0.034179688,4,Benign
Benign,41,13.88638051,2157,12795,0,0.040627886,6,Benign
Benign,39,13.01513982,1941,11444,0,0.033386328,3,Benign
Benign,41,12.94275436,2031,11945,0,0.032844871,3,Benign
Benign,43,10.90752122,1890,11029,0,0.043206663,5,Benign
Benign,46,11.542177,2117,12224,0,0.039871677,12,Benign
Benign,43,12.85288951,2169,12259,0,0.039470008,5,Benign
Benign,24,15.36373882,1014,5653,0,0.019966319,1,Benign
Benign,44,11.91042653,2183,12366,0,0.046308162,13,Benign
Benign,42,13.542539,2155,13040,0,0.033746315,4,Benign
Benign,43,12.54365729,2168,12209,0,0.039503904,5,Benign
Benign,44,12.68950658,2133,12486,0,0.03494495,4,Benign
Benign,41,13.55849688,2155,12505,0,0.040964167,6,Benign
Benign,32,12.52670818,1489,8979,0,0.037877141,2,Benign
Benign,40,13.02112566,2001,11942,0,0.032192131,3,Benign
Benign,41,11.14366658,1821,10612,0,0.045118731,4,Benign
Benign,60,10.82941577,2657,15475,0,0.040427416,12,Benign
Benign,51,10.95566509,2233,12668,0,0.037114778,5,Benign
Benign,45,13.93557242,2360,14126,0,0.042498938,7,Benign
Benign,47,12.19090123,2292,13026,0,0.037665095,6,Benign
Benign,42,13.36214012,2117,12547,0,0.034486749,4,Benign
Benign,42,13.36688275,2100,12424,0,0.034805481,4,Benign
Benign,50,12.05916045,2377,13612,0,0.043732625,8,Benign
Benign,39,13.41497847,1995,11834,0,0.031350564,4,Benign
Benign,41,12.95724713,2026,12045,0,0.031964993,3,Benign
Benign,42,13.35714286,2194,12863,0,0.03646302,5,Benign
Benign,40,14.02793943,2077,12407,0,0.037163961,5,Benign
Benign,44,13.29787124,2252,13142,0,0.039363114,8,Benign
Benign,41,13.56152578,2130,12837,0,0.033445675,5,Benign
Benign,42,13.49608719,2100,12434,0,0.034566699,4,Benign
Benign,44,12.95479147,2210,13050,0,0.033103448,5,Benign
Benign,42,13.33622281,2194,12858,0,0.036463324,5,Benign
Benign,42,10.66461998,1808,10637,0,0.040268218,4,Benign
Benign,43,10.41947369,1867,10735,0,0.044663817,5,Benign
Benign,41,13.02103346,2042,12060,0,0.033149171,3,Benign
Benign,43,13.22798217,2223,12901,0,0.036429872,5,Benign
Benign,44,12.49009387,2133,12429,0,0.03494495,4,Benign
Benign,40,13.54643088,2091,12243,0,0.037831149,5,Benign
Benign,43,12.80802744,2104,12336,0,0.031676413,3,Benign
Benign,47,11.62513056,2199,12687,0,0.04097454,5,Benign
Benign,43,12.52392301,2170,12140,0,0.039467646,5,Benign
Benign,41,10.93922127,1803,10369,0,0.041158756,4,Benign
Benign,44,12.49439358,2131,12194,0,0.033198258,5,Benign
Benign,42,12.77993349,2090,12261,0,0.035505837,4,Benign
Benign,43,12.781689,2104,12310,0,0.031676413,3,Benign
Benign,39,12.69531836,1935,11342,0,0.033328481,3,Benign
Benign,41,13.75174978,2143,12663,0,0.038127206,5,Benign
Benign,39,12.90014155,1941,11418,0,0.033386328,3,Benign
Benign,43,12.33566683,2168,12201,0,0.039503904,5,Benign
Benign,41,12.62322665,2067,11912,0,0.036319613,4,Benign
Benign,43,12.49929309,2170,12133,0,0.039467646,5,Benign
Benign,52,11.42975534,2392,13903,0,0.038192762,5,Benign
Benign,48,11.7546168,2308,13352,0,0.039137634,5,Benign
Benign,47,11.33499993,2161,12046,0,0.038438824,13,Benign
Benign,41,13.45418873,2107,12515,0,0.033902426,4,Benign
Benign,32,12.49180895,1492,8993,0,0.039303243,2,Benign
Benign,42,13.07709311,2083,12484,0,0.032410386,3,Benign
Benign,40,13.35,2081,12192,0,0.036591237,5,Benign
Benign,44,12.65174929,2133,12506,0,0.03494495,4,Benign
Benign,41,10.97078027,1859,10824,0,0.042395337,5,Benign
Benign,44,12.42277026,2153,12567,0,0.03490566,4,Benign
Benign,40,11.11292969,1749,10331,0,0.041784303,3,Benign
Benign,57,11.61557531,2640,14591,0,0.041503469,13,Benign
Benign,45,10.34196875,1989,10919,0,0.046488625,6,Benign
Benign,40,13.98641329,2075,12426,0,0.037648629,5,Benign
Benign,44,12.02344279,2223,12412,0,0.046547321,13,Benign
Benign,41,11.24390244,1821,10625,0,0.045068506,4,Benign
Benign,40,12.48857176,1942,11364,0,0.033386328,3,Benign
Benign,41,13.47634342,2138,12443,0,0.036676103,5,Benign
Benign,40,13.66119632,2069,12258,0,0.033715354,4,Benign
Benign,42,13.12064516,2177,12673,0,0.036728929,5,Benign
Benign,44,12.54285481,2153,12600,0,0.03490566,4,Benign
Benign,48,11.03835951,2148,11767,0,0.036393166,13,Benign
Benign,44,12.50279989,2133,12439,0,0.034511229,4,Benign
Benign,44,11.68333142,2117,12122,0,0.043011682,12,Benign
Benign,39,14.75467921,1983,11799,0,0.026881634,4,Benign
Benign,42,13.02686872,2162,12511,0,0.03794254,5,Benign
Benign,39,13.08612945,2013,11657,0,0.029153894,3,Benign
Benign,40,13.02089926,2000,11946,0,0.032208589,3,Benign
Benign,40,10.93749767,1745,10237,0,0.041336353,3,Benign
Benign,40,12.91333273,1985,11730,0,0.033126294,3,Benign
Benign,42,13.19047619,2085,12322,0,0.034179688,4,Benign
Benign,43,12.69767442,2141,12422,0,0.036018957,4,Benign
Benign,40,12.04369666,1813,10468,0,0.033725683,3,Benign
Benign,40,12.77787515,1989,11690,0,0.032912713,3,Benign
Benign,42,13.50031053,2164,12849,0,0.037454972,6,Benign
Benign,43,11.22861102,1994,11134,0,0.043884228,7,Benign
Benign,43,10.61189618,1897,10889,0,0.043739003,5,Benign
Benign,42,13.26698101,2203,12850,0,0.0402169,6,Benign
Benign,44,12.58626387,2131,12216,0,0.033017584,5,Benign
Benign,41,10.77487178,1796,10319,0,0.040725733,3,Benign
Benign,44,12.38099869,2034,11714,0,0.033620294,4,Benign
Benign,41,13.02427142,2029,12090,0,0.032878098,3,Benign
Benign,43,10.94661059,1935,11318,0,0.041568657,6,Benign
Benign,50,10.95692346,2203,12448,0,0.03761353,4,Benign
Benign,42,12.95175726,2090,12294,0,0.035505837,4,Benign
Benign,39,13.38384652,1992,11638,0,0.030425963,4,Benign
Benign,42,13.38645009,2115,12746,0,0.036278537,4,Benign
Benign,43,13.46478503,2148,13073,0,0.032096571,4,Benign
Benign,43,10.80299682,1892,10928,0,0.044126606,5,Benign
Benign,40,12.71691259,1985,11688,0,0.033126294,3,Benign
Benign,43,12.74095817,2104,12308,0,0.031676413,3,Benign
Benign,48,11.10416667,2140,11760,0,0.035934537,12,Benign
Benign,40,12.84405822,1985,11700,0,0.033126294,3,Benign
Benign,50,11.92379637,2315,13344,0,0.045296068,7,Benign
Benign,43,10.40885717,1867,10727,0,0.045130132,4,Benign
Benign,41,13.11137377,2029,12106,0,0.032878098,3,Benign
